word WORD_AVERAGE_FIX_PUPIL_SIZE WORD_FIRST_RUN_FIXATION_% WORD_THIRD_RUN_FIXATION_% WORD_THIRD_FIXATION_Y WORD_LAST_FIXATION_Y WORD_SELECTIVE_GO_PAST_TIME WORD_SPILLOVER
nogal  0.0467264939891726 0.050216689700147685 0.04180304872346396 0.09597397456573861 0.049640691800749225 0.051069080838300404 0.08348048842291977
deprimerend  0.0015084774494859867 0.0012114029358350192 0.0 0.004257481707348694 0.0010851360331762345 0.0018592987933399932 0.003717810649013335
herstellingsoord 0.0015038274100239119 0.004134922020983533 0.0 0.03633293057521811 0.001428418044700849 0.005023491930477172 0.002694323904849387
kreeg  0.023516488112043564 0.023945398031672206 0.04741419620312356 0.07138325805386589 0.0261592900205695 0.025783639192562293 0.01536615881663552
maand  0.001996447928976696 0.0016454889878425676 0.007855606471523429 0.004924711889661563 0.0015720882683419126 0.0015584641208346212 0.0027636121757308924
ziekteverlof 0.0014908314964133824 0.0017888383352497115 0.007575049097540449 0.020020362620589757 0.0013806210509595556 0.0033481430005799532 0.0040741503278325045
aangezien  0.003980831592701941 0.00426110982679968 0.0 0.0 0.002571589960248449 0.00462876618183955 0.002270675620031041
geen  0.14287446520863684 0.14956889198021 0.2216403254465539 0.2008846849930252 0.16110854027096871 0.15024743811492267 0.16335006810047195
naaste  0.0007467199192038454 0.0008237539963678131 0.0 0.0 0.0007026670024401607 0.0008890910066400792 0.0010036900953406607
familie  0.00988980413311297 0.011422520182477709 0.012438043579912097 0.019323746653045495 0.010307768426311219 0.010543265263367662 0.005408444458522061
of  0.0831043952170945 0.08039172732935146 0.0661180211353222 0.04677352721037284 0.093878415152215 0.08003288103809039 0.06376104653004339
vrienden  0.003832711123580724 0.004151074060127999 0.0 0.0 0.004097277446934987 0.004117155624139331 0.00462251750023756
heb 0.018128307004357174 0.01828107980419698 0.012344524455251103 0.00866534949205806 0.01735244958662118 0.016199084849429373 0.014556475879763072
overleggen  0.0013607445406139242 0.0012962011413434706 0.0 0.006397458302435046 0.0016990970277576758 0.001672794070682735 0.0011383073073390137
zou  0.16820818095024262 0.17067355012734914 0.20798653324604893 0.16994491029556916 0.19476171942029105 0.18253191657873694 0.14277937030819424
gaan  0.02176477730336614 0.02229284252670393 0.0 0.0063144866735463994 0.022359824611561028 0.022892177276571175 0.021746618732380985
toen  0.16915822851000273 0.174202770680415 0.16066585616758636 0.22078750447268947 0.1649847973447028 0.1753176328718406 0.13283155427449242
john  0.11509091619698818 0.11301783689872788 0.15673805293182463 0.16168231891874144 0.11085546984933538 0.12136730955440701 0.13359372525418897
cavendish  0.08909781282957126 0.09973985121952966 0.27354343963340505 0.42118300257039193 0.08797769709430124 0.10701985892067417 0.11499675334959297
tegen  0.07994292545802123 0.08301441468543423 0.11240998784251383 0.14431704842258838 0.08692588398957554 0.08846072287186615 0.06366008362104462
t  0.024377744730136357 0.022637082860970388 0.0 0.004967926279707734 0.023164554717481856 0.024563693917646668 0.022789902125368217
lijf  0.0020936455787645917 0.0022501809533135484 0.0 0.0 0.002945728258871873 0.0018433309232494743 0.0025300117196161037
liep 0.004898501808754962 0.005232251180360755 0.0 0.0 0.007128500425867967 0.005248958256155295 0.0031001552057267744
hem  0.17982616749891764 0.17779558988761243 0.2035911343869822 0.17949010476896726 0.19219557468717768 0.19271494669286252 0.16485263374615944
laatste  0.0347695029539873 0.036248204347523356 0.051341999438885275 0.06811797874197727 0.036376676984518914 0.038395062990053935 0.059623546925976365
jaren  0.00503196060707484 0.005539139924105626 0.0 0.0 0.006524452537096551 0.0061380492627953745 0.005509407367520826
weinig  0.010793775085473663 0.010361533111175531 0.015056579070419905 0.007519303868033626 0.0090282331303722 0.010585420440406631 0.02244346077096069
gezien 0.017729844487171145 0.022255490936182364 0.0 0.01749837081749526 0.020947602627056843 0.020185942653630072 0.01921858667764721
eigenlijk  0.028153239110619715 0.033015777513736924 0.020200130926774536 0.05922272869487357 0.028714823541829877 0.033008142336316555 0.02906346013746793
nooit  0.05344205801376794 0.05673302799249357 0.0909941082951464 0.08274345690920312 0.057064304921177644 0.05624203203282484 0.05283329637958886
goed  0.046105383918833544 0.047812054872515115 0.0865051903114187 0.08023875086212709 0.05009162176409822 0.051626040147057704 0.053429175509169806
gekend 0.0008049223093546141 0.0007359272835197741 0.0 0.0 0.0013948624142359294 0.0009191106024102542 0.0
eerste  0.0367529973480756 0.038553907935396044 0.08201627232769104 0.08137442503254046 0.02877909583818502 0.03864991019669861 0.03833027145164866
plaats  0.01870937465050584 0.01905435867823832 0.017301038062283745 0.026798107555431105 0.0220684816896326 0.019871694970248665 0.021928747901555225
hij  0.4836628341293871 0.4889848140546979 0.3637893949312635 0.3170449654371308 0.465713661939915 0.49198796150338137 0.46020675620031043
ruim  0.0051506599901213704 0.0044367632524957585 0.026933507902366042 0.013985905194542545 0.002994549141476173 0.00516784147609546 0.004810585664058788
vijftien  0.0036276063108060803 0.003044659378732015 0.004208360609744694 0.016124153214027048 0.003280726078686701 0.004561701127459372 0.003458474549428273
jaar  0.009805506703046925 0.00831325264716782 0.03245113625736464 0.033605238275503845 0.01167991912394954 0.01033632166699454 0.015989753254569066
ouder  0.003999172693523028 0.0034312988157526926 0.004208360609744694 0.0019308189472628872 0.004602938924051979 0.004281305328669864 0.0023676791992651484
dan  0.12220994889620303 0.1247391698053784 0.14747965959038628 0.11682405347521484 0.12587615217166628 0.1299503590854626 0.09467549333248867
ik 0.13668673431991743 0.13872683570448677 0.12952398765547557 0.12224140941140273 0.13256824323987873 0.1381489023047385 0.0985932501346172
hoewel  0.03158727787398709 0.033210611485917065 0.0509679229402413 0.055259104839838834 0.02844270180628427 0.03738525488552953 0.028528950619239175
je  0.25135831647907064 0.24845066612018987 0.13850182362293093 0.08283507141610101 0.24930846778894553 0.2504426293589092 0.19672127902188719
zijn  0.33964518375252273 0.3502892729260539 0.3966146076872724 0.3528575947561931 0.34777739557764786 0.35583184938593965 0.3799075892432929
vijfenveertig  0.0015913346865273983 0.0019059406190470969 0.03871691760965119 0.02478604555488141 0.0008392165444430374 0.0035646673190073866 0.0015876912356276329
nauwelijks  0.01600854724689957 0.020234467038230942 0.06396708126811934 0.07638748442121239 0.01565628460424394 0.019528066405900706 0.01980060815305185
aanzag 0.0015754495010065076 0.0008338490208331049 0.010474141962031239 0.005833942656232985 0.0007875101568611711 0.002393264369166937 0.00032268537581958126
maar  0.3709500826315704 0.37856240794599766 0.35574675021041824 0.3107650502756214 0.3636904901248951 0.381642314600254 0.3017128060561908
jongen  0.0009416278646118516 0.0004159150079700233 0.0 0.0026931207876773307 0.0004642870589709262 0.0010653762924394052 0.0007047606981090241
dikwijls  0.0022438508076034814 0.0015768428214785837 0.0 0.0 0.0013103915830378306 0.001889957103913789 0.002870514079376643
gelogeerd  0.0014124076205289631 0.0007561173324503579 0.0 0.0 0.0007870447528325315 0.0015961482942482455 0.0
styles 0.01588845825188385 0.01593499611846315 0.06284485177218745 0.03339262347647669 0.016527753647871696 0.022950939038504287 0.022223717969022203
landgoed  0.005459216731836928 0.005241336702379516 0.010287103712709253 0.012762073668435 0.005265581180029128 0.006583233480919035 0.0071980615121472235
moeder  0.02175928652473923 0.021507449623304246 0.04872346394837746 0.023315027717709776 0.021452100594102238 0.021007329891086352 0.01753191219790314
essex 0.0024649966502320094 0.0021552877233398052 0.035911343869821394 0.021154308215401266 0.0018511445239142532 0.004682418225343693 0.002809144468024453
praatten  0.0026747125413854795 0.002386463783594988 0.0 0.0 0.0021139581788870696 0.003373691592724783 0.0035653764530740235
tijd  0.03630285534630789 0.034597667847448166 0.02094828392406248 0.023448128039051983 0.031767734348497445 0.03610527041907356 0.029239650311995186
over  0.1111690327232409 0.11231522319594371 0.08547647994014779 0.118085913664563 0.11867756189908485 0.12104859086740026 0.07982404738525861
vroeger 0.0017694483544720533 0.0013194196976136416 0.0 0.0 0.0017964595505490931 0.0022201726573857147 0.0015184029647461277
eind  0.0073343330123006156 0.006526433316811167 0.0 0.004226367346515452 0.007120635097783957 0.007423782162483936 0.0037554242817775807
liedje  0.0012338134325575794 0.0006894901709794317 0.004208360609744694 0.005190912532345973 0.0012647354478282798 0.0012557133039183877 0.0009957714358113459
mij  0.11870228257135743 0.12241024766123544 0.11465444683437766 0.13580208500789095 0.12407699327775078 0.12895651885102874 0.12041311646764435
uitnodigde  0.0013724554220050356 0.001026663988120179 0.0 0.0 0.0013905341567695805 0.0019321122809527584 0.0007859269582845016
verlof  0.0012064265251451206 0.0009014856847505601 0.0 0.0 0.0012458400442655097 0.0014945926404725468 0.0016629185011561242
brengen  0.006924649019611292 0.007896328136751271 0.0 0.019671190349016703 0.00916343300069202 0.00802672893710192 0.0022865129390896707
erg  0.03789109980375871 0.039407947005159726 0.016459365940334807 0.015978952863471917 0.03578682391862098 0.04102273569214968 0.04774951696176871
leuk  0.0014609722690340967 0.0009388372752721399 0.0 0.0 0.0018690625790168803 0.0013572689576940864 0.001868803648918311
vinden  0.00697329569144958 0.006083261742784855 0.016833442438978777 0.019666004622211165 0.007024343004258412 0.008165968764291244 0.004088007982008805
weer  0.057560249297809014 0.05793029789407716 0.03843636023566821 0.028780783770749396 0.060228726533107284 0.06205497546057725 0.04287954135124006
eens  0.06936173297919476 0.07376636277278045 0.07752735434396338 0.09371645482972668 0.07240388208393234 0.07741542777285258 0.06307608248075765
zien 0.025391826539034545 0.026071410184062668 0.015617693818385864 0.01630565365222096 0.027910326137923373 0.026210939396184574 0.02037075163916252
al  0.05854479792207721 0.058192768530174716 0.0672402506312541 0.04632582612949453 0.05924444355293723 0.06162575911254411 0.04654192138354819
jaren 0.0009651070437272823 0.0007964974303115251 0.0 0.0 0.0016167670550913198 0.0010787893033154408 0.0021736720407969337
voegde  0.012474564419139187 0.012920621813127009 0.004208360609744694 0.03811336344512032 0.014362647566237135 0.013283351770900663 0.01054171549840043
eraan  0.014420163349782402 0.014976978296706956 0.07098101561769385 0.0707782565932195 0.017634112104753904 0.01783611089110935 0.011258354185803426
toe 0.01600904075395405 0.016393310229187403 0.012438043579912097 0.016174281906480605 0.016034611539125124 0.01538280733040206 0.015417630103576066
met  0.22219604819687502 0.2208862018177109 0.11764705882352948 0.14680965444045146 0.22313744958685397 0.22206389191923578 0.16615921256849642
moeder 0.006921578612840215 0.007131125282282147 0.011876928831946137 0.019112860429620182 0.007830422781862304 0.007399510999946349 0.015449304741693325
och 0.0064145322401689105 0.005998463537276404 0.0 0.0 0.005124005274516946 0.0067671833443618086 0.0076434861106711854
jawel 0.009355854790694817 0.010854170305081767 0.006546338726269524 0.014979836165604459 0.010485878548071622 0.010423186880286962 0.012747062177314625
weet  0.07869549751921556 0.08143959086884868 0.10679884036285427 0.10456326673131544 0.0804396411232304 0.08908921823862898 0.055292040163441136
ze  0.2981989766950775 0.2863918060705434 0.07238380248760876 0.09283833842398852 0.30389272772230774 0.29262527113443415 0.2550461657850559
hertrouwd  0.0013087342285885322 0.0008924001627317974 0.023566819414570287 0.05276822739757759 0.00235862107674294 0.002547833351643158 0.0012095752431028474
vrees  0.003960103612886062 0.004842583236000489 0.006265781352286545 0.016755083308701135 0.00432378958767391 0.004617908030177997 0.001755962750625574
verbazing  0.017227429698711955 0.020039633066050798 0.010474141962031239 0.023475785248681536 0.015278795396614312 0.01922339944457361 0.025418897089100757
duidelijk  0.02917668456652525 0.03733442897998878 0.06518282988871227 0.07442900826431997 0.033246322947485675 0.03413036424627821 0.037942257134712234
liet  0.04186674888886084 0.0450793317497607 0.14140091648742173 0.1085044191035261 0.04432787211181322 0.04650993457005552 0.042663757879066226
blijken 0.0013510951789960923 0.0011235762229869805 0.0 0.0 0.002667649351759675 0.0017858465909236074 0.0030823382217858163
mevrouw  0.2297546193314641 0.245209153764385 0.6455625175348358 0.7094489128123755 0.2367582431314391 0.2572443033026665 0.4479169966108137
cavendish 0.0706974412644189 0.08167076692910395 0.21705788833816525 0.37364025921719746 0.0741908473922972 0.09400540608209786 0.06382439580627791
johns  0.009362319596402935 0.010143480582725229 0.02394089591321426 0.05526429056664438 0.012115397673547666 0.010791725321976134 0.017925865509486556
vader  0.007055601321575529 0.005987359010364583 0.005330590105676613 0.016060195916758713 0.008786921141522533 0.00818832378241797 0.008710525482246365
trouwde  0.002142113166325493 0.0019856913123229023 0.012438043579912097 0.026260520543256748 0.0036160031409187133 0.0035059055570742775 0.0031991384498432102
weduwnaar  0.0026452709494775043 0.0023894922909345755 0.012344524455251103 0.032374492446988916 0.0033600774655697637 0.004062864865831569 0.0039890247378923695
twee  0.041974592483764395 0.041096844598203064 0.08201627232769104 0.07910307669171375 0.047848700128875106 0.04728277948243662 0.05775870260682271
zoons  0.0011209397567483361 0.0005703688822889882 0.013560273075844016 0.022385054043916195 0.0023924094092221794 0.0010724021552792333 0.0015401792784517437
had 0.0473629718145059 0.045555816904522414 0.05377349668007111 0.048476174178191944 0.05142909986160286 0.048096502142249455 0.046512226410313266
herinnering  0.0031984882563813885 0.0050020846225521005 0.006172262227625552 0.01721315584319054 0.005037440125189967 0.004420545155859186 0.0020073801906813214
knappe  0.004695368973614903 0.0038653848677602408 0.006172262227625552 0.019289175141008558 0.005071600780892118 0.004808883756460601 0.007344556713439549
vrouw  0.035228381124263713 0.03417872433213854 0.06658561675862718 0.049997320707817136 0.04210314777410988 0.03448740582150221 0.030872873839916378
middelbare  0.002757670257010005 0.0020704895178313538 0.0 0.010876197686820133 0.0037417087690542854 0.0030754117794338943 0.006330968293687245
leeftijd 0.0023232883551801333 0.001762591271639953 0.011035256709997197 0.02787846730658536 0.003581097838770739 0.003201877310550802 0.0006750657248740932
moest  0.045490737970674815 0.04666122208347186 0.0 0.027107522588161678 0.04879039864042461 0.05142803855793527 0.04339425422064553
z'n  0.010836353397714082 0.010227269285787146 0.017675114560927716 0.01858564487105691 0.013309345168619856 0.010936713582398042 0.01867219917012448
minst  0.004388926383311399 0.004067285357066078 0.00701393434957449 0.013233974807739182 0.004789379777925029 0.004232124288791066 0.004321608438123595
zeventig  0.0028428549061296714 0.003524173040833377 0.0 0.008523606292706622 0.002229238756781114 0.0041203491981574355 0.003674258021602103
zijn 0.09484158695937056 0.09988824807916943 0.12877583465818765 0.15787772401907657 0.11027781036898776 0.09736632337875022 0.07128377308289252
herinnerde  0.013005089287398144 0.017212016713322568 0.046853081455157604 0.05446568863859115 0.010936203486183358 0.017700064637938127 0.009710256247822369
me  0.1438729243066802 0.14657066971401828 0.09062003179650242 0.06267469417176166 0.1391114980997322 0.1423720845862789 0.11920552088942384
haar  0.30254063508207524 0.30393998709856035 0.30982886000187043 0.3323186594550493 0.3218794299191591 0.3321189235867158 0.3388849735516772
energieke 0.0014980536508976225 0.00192714017042421 0.0 0.0 0.0005402875368477829 0.0013783465462135708 0.003003151626492667
dominerende  0.0016030435173351807 0.0024409769157075632 0.0 0.005785542539381275 0.0008143174289108157 0.0019442478622215525 0.00443642900129866
persoonlijkheid 0.001519847250516731 0.0018282089306643498 0.011502852333302165 0.0060361860016490635 0.0007903956618387371 0.001995983761314833 0.001290741503278325
zich  0.1195699185541863 0.12319059305240243 0.11091368184793793 0.1526539685502955 0.11778147298234219 0.1275424042758124 0.13097264894998575
ook  0.08751907145879416 0.08711905163302197 0.1280276816608997 0.09095246244237362 0.09274915881712364 0.09062085633771151 0.07491249881220106
liefdadig  0.0013945791655400905 0.001590975855729992 0.0 0.0028677069234638586 0.0007106719517327629 0.0020343066495320775 0.0
maatschappelijk  0.001501191043390776 0.0022673424949045447 0.0 0.00876906402816887 0.0007816460661003112 0.0030345340320021667 0.0030625415729625288
terrein  0.0012569392278126699 0.001276011092412887 0.0 0.0 0.000670786826478344 0.0012940361921356324 0.00024745811029108994
gelden 0.0015333407723483968 0.0015435292407431208 0.0 0.004409596360311213 0.0011098489870970006 0.0022968184338202045 0.0018984986221532417
graag  0.026385960273309597 0.027166720338546845 0.05695314691854486 0.05585027769567044 0.029205871332447588 0.02847582208982374 0.03361273003705933
bazaars  0.0014379442182510152 0.0018261899257712916 0.09398672028429818 0.024473173370947142 0.001089976235074087 0.0030019595770175087 0.0040741503278325045
opende  0.003424474159193798 0.004525599467790326 0.011502852333302165 0.007768218754699565 0.004231825751614715 0.005530631484552044 0.0013917044122770898
weldoenster  0.0022266874251409357 0.0032859304634524893 0.009258393341438327 0.02050954951591241 0.0017474990467362006 0.003966418930484836 0.0060795508536314975
