word IA_DWELL_TIME IA_FIRST_FIXATION_DURATION IA_FIRST_RUN_DWELL_TIME IA_FIRST_RUN_FIXATION_COUNT IA_FIXATION_COUNT IA_REGRESSION_IN IA_REGRESSION_OUT_FULL IA_REGRESSION_PATH_DURATION
блюда 1.1098090277777777 0.9592013888888888 1.007957175925926 0.004774305555555556 0.00535300925925926 7.233796296296296e-05 0.0007233796296296297 1.2706163194444444
сытные 2.196976273148148 1.5504195601851851 1.7518807870370372 0.007161458333333333 0.008969907407407407 0.001880787037037037 0.0006510416666666666 2.060257523148148
и 7.0586916302341915 6.573805456771848 6.6414205710807455 0.030958029235825565 0.03276806501669857 0.0038457698552340305 0.00773875147662883 11.769553134771039
восхитительные 2.8859230324074074 1.5515046296296295 2.0855034722222223 0.00904224537037037 0.01265914351851852 0.0010127314814814816 0.0020978009259259257 3.621672453703704
на 11.347970957426496 10.039228802739595 10.350079198883162 0.047407467067583045 0.05202591041428026 0.006778141704849179 0.010602358963344789 16.66411022814051
многие 1.7450810185185184 1.4308449074074074 1.5111400462962963 0.006944444444444444 0.008174189814814815 0.0005787037037037037 0.0008680555555555555 1.9385850694444444
настоящие 2.1771556712962963 1.4875578703703705 1.7845052083333333 0.0078125 0.009476273148148147 0.0006510416666666666 0.0006510416666666666 2.105975115740741
шедевры 1.8436053240740742 1.4722222222222223 1.6370804398148149 0.007016782407407408 0.007957175925925925 0.00036168981481481485 0.00043402777777777775 1.6831597222222223
вам 0.6918402777777778 0.619212962962963 0.6599392361111112 0.0028211805555555555 0.002965856481481481 0.0005787037037037037 0.00014467592592592592 0.6830873842592592
помогут 1.7063078703703705 1.2261284722222223 1.3985098379629628 0.006510416666666667 0.007884837962962963 0.0006510416666666666 0.0007233796296296297 1.5769675925925926
зоркий 2.269169560185185 1.6535011574074074 1.8963396990740742 0.006944444444444444 0.00853587962962963 0.00043402777777777775 0.0007233796296296297 2.1767939814814814
глаз 1.113425925925926 0.9416232638888888 1.0275607638888888 0.004629629629629629 0.004991319444444444 0.00043402777777777775 0.00028935185185185184 1.2577401620370372
терпение 2.474826388888889 1.6589265046296295 1.972945601851852 0.008029513888888888 0.010127314814814815 0.0008680555555555555 0.0011574074074074073 2.6563223379629632
придерживаются 2.837384259259259 1.5140335648148149 2.291232638888889 0.01048900462962963 0.012803819444444444 0.0008680555555555555 0.0009403935185185185 2.664351851851852
удалось 1.4837962962962963 1.0418113425925926 1.1419994212962963 0.005642361111111111 0.007233796296296297 0.0008680555555555555 0.00043402777777777775 1.0719039351851851
вскрыть 1.949725115740741 1.3719618055555556 1.5785590277777777 0.006944444444444444 0.00875289351851852 0.0009403935185185185 0.0005787037037037037 1.6077835648148149
банку 1.4822048611111112 1.1780960648148149 1.2154224537037037 0.005570023148148149 0.006872106481481482 0.0010127314814814816 0.0006510416666666666 1.3929398148148149
об 0.619140625 0.5412326388888888 0.5412326388888888 0.0026041666666666665 0.0030381944444444445 0.0008680555555555555 0.0005063657407407408 0.705150462962963
острый 4.263527199074074 2.914858217592593 3.3723958333333335 0.01417824074074074 0.01808449074074074 0.0011574074074074073 0.002170138888888889 4.17259837962963
край 3.018518518518518 2.542028356481482 2.6255063657407405 0.011791087962962962 0.013599537037037038 0.001880787037037037 0.0018084490740740739 3.59837962962963
бампера 2.044704861111111 1.5047019675925926 1.7660590277777777 0.007306134259259259 0.008608217592592593 0.00043402777777777775 0.0010850694444444445 2.2864583333333335
своего 1.6843894675925926 1.3453414351851851 1.5044126157407407 0.006582754629629629 0.007161458333333333 0.0006510416666666666 0.0023148148148148147 3.355758101851852
иной 1.5891927083333333 1.3078703703703705 1.3473668981481481 0.005497685185185185 0.00636574074074074 0.0010127314814814816 0.0010127314814814816 2.011429398148148
воскресеньям 2.4388020833333335 1.2534722222222223 1.9478443287037035 0.009910300925925925 0.012225115740740741 0.0011574074074074073 0.00014467592592592592 1.7816116898148147
музыканты 2.1460503472222223 1.5091869212962963 1.8215422453703702 0.007884837962962963 0.009331597222222222 0.0006510416666666666 0.0011574074074074073 2.238642939814815
исполнявшие 2.676142939814815 1.5485387731481481 2.0186631944444446 0.008969907407407407 0.011501736111111112 0.0010850694444444445 0.00043402777777777775 2.049045138888889
сонату 1.8602430555555556 1.4546440972222223 1.504050925925926 0.006438078703703704 0.008029513888888888 0.0 0.0010127314814814816 2.1984953703703702
собирались 2.8377459490740744 1.6608072916666667 2.2142650462962963 0.009331597222222222 0.011935763888888888 0.0016637731481481482 0.001953125 3.2549189814814814
точки 1.5112123842592593 1.2565104166666667 1.3415075231481481 0.005787037037037038 0.006438078703703704 0.00021701388888888888 0.0032552083333333335 4.143663194444445
ста 1.3358651620370372 1.181640625 1.2287326388888888 0.005208333333333333 0.005787037037037038 0.0008680555555555555 0.0031105324074074073 3.1843894675925926
такие 2.8741319444444446 2.276982060185185 2.4663628472222223 0.011284722222222222 0.012803819444444444 0.0009403935185185187 0.0005063657407407407 2.728515625
микробы 1.6584201388888888 1.2432725694444444 1.4105179398148149 0.006221064814814815 0.007306134259259259 0.0005787037037037037 0.00036168981481481485 1.5331307870370372
которые 2.7881944444444446 2.264033564814815 2.383608217592593 0.011501736111111112 0.013237847222222222 0.0011574074074074073 0.0008680555555555555 2.720341435185185
могут 1.2133246527777777 1.0826822916666667 1.0956307870370372 0.005208333333333333 0.005714699074074073 0.0005787037037037037 0.0 1.0956307870370372
жить 2.5076678240740744 2.1788194444444446 2.2434895833333335 0.009837962962962962 0.011067708333333334 0.0005787037037037038 0.0015190972222222222 2.682581018518518
при 0.7306857638888888 0.6187065972222222 0.6351273148148148 0.0030381944444444445 0.0033275462962962963 0.00014467592592592592 0.00036168981481481485 0.7877604166666666
температуре 1.6116898148148149 1.2233072916666667 1.4311342592592593 0.007016782407407408 0.007667824074074074 0.00036168981481481485 0.0005063657407407408 1.5279224537037037
выше 1.4032118055555556 1.2026909722222223 1.2323495370370372 0.005135995370370371 0.005787037037037038 0.0020978009259259257 0.0008680555555555555 1.9447337962962965
установили 1.9699074074074074 1.2841435185185184 1.875072337962963 0.00904224537037037 0.009476273148148147 0.0005063657407407408 7.233796296296296e-05 1.6218171296296295
камеру 1.4612991898148149 1.2552083333333333 1.3004918981481481 0.006148726851851851 0.006872106481481482 0.0007233796296296297 0.0005063657407407408 1.3938078703703705
новый 1.8245804398148147 1.4055989583333333 1.5479600694444444 0.006727430555555556 0.007957175925925925 0.0006510416666666666 0.0007233796296296297 1.867476851851852
штатив 1.5313223379629628 1.3315972222222223 1.4839409722222223 0.006148726851851851 0.00636574074074074 0.00014467592592592592 0.0006510416666666666 1.6994357638888888
приступили 2.3242910879629632 1.5335648148148149 2.040509259259259 0.009114583333333334 0.01048900462962963 0.0008680555555555555 0.0009403935185185185 2.6153790509259256
к 1.567318639762606 1.502714629308195 1.502714629308195 0.007100717577981937 0.0073863711077214395 0.0005720223728093758 0.002516289663058809 3.1015036007959886
появилась 3.0080183276059564 1.4688573883161513 1.9139461626575027 0.008233104238258878 0.012242268041237113 0.001145475372279496 0.0029352806414662085 4.010595647193585
сидела 1.5375143184421534 1.1465492554410082 1.2963201603665522 0.006156930126002291 0.0074455899198167235 0.0006443298969072165 0.0006443298969072165 1.5336483390607103
кресле 1.22143470790378 1.0554839633447881 1.1446878579610538 0.0050114547537227945 0.0053694158075601375 0.000143184421534937 0.00035796105383734247 1.2939576174112257
молодая 2.174541809851088 1.4227520045819013 1.6081042382588775 0.007230813287514319 0.009879725085910653 0.0016466208476517755 0.00035796105383734247 1.7399054982817868
мурка 1.763316151202749 1.4180269186712486 1.5526918671248569 0.006658075601374571 0.007731958762886598 0.000286368843069874 0.0014318442153493699 2.1165521191294387
урчала 1.9049971363115692 1.5194730813287514 1.6479095074455898 0.007016036655211912 0.008018327605956471 0.0007875143184421535 0.0007159221076746849 1.8790091638029784
у 1.3455247532503838 1.2521497296298245 1.2790771672715477 0.00544517814284935 0.0057315774247843464 0.001073243945344461 0.0015109548258020274 2.3287028057571826
нее 1.1632302405498283 1.0350801832760594 1.046033791523482 0.004581901489117984 0.005083046964490263 0.0007875143184421535 0.0013602520045819014 2.0320733104238258
никак 1.648983390607102 1.121635166093929 1.3749284077892325 0.006658075601374571 0.008018327605956471 0.0007159221076746849 0.0005011454753722795 0.9967067583046965
суметь 2.1084621993127146 1.3094931271477663 1.4601947308132877 0.006586483390607102 0.00959335624284078 0.001288659793814433 0.001002290950744559 1.799541809851088
испечь 2.3228092783505154 1.5974369988545247 1.8112113402061856 0.007517182130584192 0.009664948453608248 0.0005011454753722795 0.0013602520045819014 2.4282646048109964
такой 3.9392845850038185 2.6653668205899197 2.915475700410462 0.013241575983199694 0.017701174112256586 0.0020127851756395567 0.002372983486063383 4.053553210910653
торт 1.4804553264604812 1.2086197021764034 1.2204324169530354 0.005297823596792668 0.006586483390607102 0.000429553264604811 0.0025057273768613973 3.1734679266895762
тогда 3.891565393518519 2.4774305555555554 2.734230324074074 0.013237847222222222 0.018735532407407406 0.0030381944444444445 0.001591435185185185 3.498987268518518
речи 1.6812714776632303 1.11397479954181 1.2917382588774342 0.006300114547537228 0.008018327605956471 0.0009306987399770904 0.0002147766323024055 0.6594358533791523
ученого 2.3271048109965635 1.4635595647193584 1.6788373424971363 0.007302405498281787 0.010237686139747995 0.001288659793814433 0.0013602520045819014 2.338917525773196
прозвучало 2.125787514318442 1.4143757159221078 1.7911655211912942 0.008018327605956471 0.009450171821305843 0.000286368843069874 0.0007875143184421535 2.157717640320733
неявное 2.191938717067583 1.4090778923253149 1.5555555555555556 0.006371706758304696 0.009020618556701032 0.0016466208476517755 0.000143184421534937 1.5555555555555556
сопоставление 3.2913087056128294 1.570446735395189 2.311569301260023 0.009521764032073311 0.013674112256586483 0.0007875143184421535 0.0014318442153493699 2.9833906071019474
с 4.152406393184422 3.862020928789614 3.9026748639748 0.01789581543528064 0.019158001026155017 0.0023442720265368457 0.004187398577701413 6.062900096052883
другим 2.3727806414662087 1.5325744558991983 1.6856386025200458 0.006801260022909508 0.009736540664375716 0.0014318442153493699 0.001002290950744559 2.2746993127147768
знаменитым 3.3404925544100803 1.5773911798396334 2.1195589919816724 0.008447880870561282 0.013745704467353952 0.0016466208476517755 0.0022193585337915234 3.5665807560137455
злые 1.8709490740740742 1.2862413194444444 1.3205295138888888 0.006076388888888889 0.008608217592592593 0.0010850694444444445 0.001880787037037037 2.1942274305555554
подсолнечным 2.939959490740741 1.6025028935185184 2.279803240740741 0.009837962962962963 0.012369791666666666 0.0005787037037037037 0.002170138888888889 4.6290509259259265
люблю 1.3672598379629628 0.9982638888888888 1.2038483796296295 0.005931712962962962 0.006655092592592593 0.0005063657407407408 0.0 0.6077112268518519
салат 1.6732494212962963 1.2321325231481481 1.3197337962962963 0.006293402777777778 0.007884837962962963 0.0006510416666666666 0.00043402777777777775 1.472511574074074
из 4.024955120937264 3.4259274022108843 3.5603490528155706 0.01591730442176871 0.017786281179138323 0.002955522486772487 0.004031734221466365 5.814529891817838
картошки 2.1625434027777777 1.4017650462962963 1.7018229166666667 0.007884837962962963 0.010127314814814815 0.0010850694444444445 0.0006510416666666666 1.779296875
зеленью 2.2364728009259256 1.666015625 1.841724537037037 0.007306134259259259 0.009114583333333334 0.00014467592592592592 0.0010127314814814816 2.1902488425925926
заправленный 2.5808738425925926 1.6115451388888888 2.1268084490740744 0.009403935185185185 0.011646412037037037 0.0009403935185185185 0.0005787037037037037 2.267578125
пахучим 2.3234953703703702 1.6864872685185184 1.9205005787037035 0.007667824074074074 0.009186921296296297 0.0006510416666666666 0.0007957175925925925 2.259982638888889
попадались 3.5737847222222223 1.6757089120370372 2.3632089120370368 0.009548611111111112 0.01417824074074074 0.0009403935185185185 0.004050925925925927 5.73900462962963
уши 1.3016493055555556 1.0936776620370372 1.1395399305555556 0.004701967592592593 0.005425347222222222 0.00043402777777777775 0.0018084490740740743 2.2339409722222223
еще 4.744443400391371 3.6130030844310803 3.8828423300878194 0.015500459383352424 0.018742989929362353 0.0023081030450553645 0.003971130441008018 6.44863109726995
увижу 1.4192708333333333 1.0766059027777777 1.2412471064814816 0.005787037037037038 0.006510416666666667 0.00021701388888888888 0.0007957175925925925 1.5493344907407407
здесь 3.050202546296296 2.411096643518518 2.6373697916666665 0.012008101851851853 0.013888888888888888 0.0013020833333333333 0.0009403935185185185 3.0557725694444446
хоть 1.3264612268518519 1.1255063657407407 1.2120949074074074 0.005497685185185185 0.006076388888888889 0.0009403935185185185 0.00028935185185185184 1.3081597222222223
соринку 1.7789351851851853 1.412109375 1.6745515046296295 0.006799768518518518 0.007306134259259259 0.00014467592592592592 0.0011574074074074073 1.9480613425925926
тебе 2.819733796296296 2.3344184027777777 2.492404513888889 0.01077835648148148 0.01244212962962963 0.0018084490740740739 0.0012297453703703704 3.3608940972222223
берегу 1.5564236111111112 1.1271701388888888 1.1762876157407407 0.005497685185185185 0.007161458333333333 0.0009403935185185185 0.0006510416666666666 1.3454137731481481
озера 3.757543816137566 2.566457919973545 2.8112643494897958 0.01223840230536659 0.016157938869992443 0.0012814153439153438 0.0019265518707482993 3.383302626606198
появляются 2.6533564814814814 1.4699074074074074 1.9232494212962965 0.008246527777777778 0.011284722222222222 0.0015190972222222222 0.0009403935185185185 2.1484375
русалки 2.048828125 1.5033275462962963 1.6879340277777777 0.007233796296296297 0.00882523148148148 0.00028935185185185184 0.001880787037037037 3.1513310185185186
рукавом 2.226779513888889 1.2804542824074074 1.5830439814814816 0.007016782407407408 0.009693287037037037 0.0014467592592592594 0.0005063657407407408 1.9157986111111112
рубашки 2.013310185185185 1.4693287037037037 1.6663773148148149 0.007016782407407408 0.008318865740740741 0.00028935185185185184 0.0008680555555555555 2.0130208333333335
виднелся 2.129267939814815 1.5115017361111112 1.8226273148148147 0.007667824074074074 0.008969907407407407 0.0005787037037037037 0.00028935185185185184 1.8599537037037035
тонкий 3.7398003472222223 2.8381799768518516 3.2229456018518516 0.01417824074074074 0.01642071759259259 0.0012297453703703704 0.0008680555555555555 3.5559172453703707
ремешок 1.994068287037037 1.4950810185185184 1.6772280092592593 0.007233796296296297 0.008391203703703703 0.0005063657407407408 0.0007233796296296297 1.9066116898148147
мужских 2.1480034722222223 1.7168692129629628 1.7923900462962965 0.006727430555555556 0.008174189814814815 0.0005063657407407408 0.002170138888888889 4.0219907407407405
вторичном 3.0402922453703702 1.4244068287037037 2.1066261574074074 0.009331597222222222 0.013237847222222222 0.002387152777777778 0.0005787037037037037 1.9308449074074074
рынке 2.3224103009259256 1.4315682870370372 1.5347945601851851 0.006221064814814815 0.009331597222222222 0.0012297453703703704 0.0015190972222222222 1.9516059027777777
жилья 2.118778935185185 1.2890625 1.4857494212962963 0.006582754629629629 0.00904224537037037 0.0010850694444444445 0.0007957175925925925 1.6796875
розетки 2.6964699074074074 1.5427517361111112 1.789134837962963 0.007450810185185185 0.011140046296296297 0.0012297453703703704 0.0015190972222222222 2.3334056712962963
заклеивают 3.0227864583333335 1.6631944444444444 2.1419994212962963 0.008463541666666666 0.012369791666666666 0.0013020833333333333 0.0013020833333333333 2.8412181712962963
обоями 2.312789351851852 1.4508101851851851 1.6388888888888888 0.006799768518518518 0.009548611111111112 0.0008680555555555555 0.0010850694444444445 2.1366464120370368
во 0.32429108796296297 0.3136574074074074 0.32429108796296297 0.0013020833333333333 0.0013020833333333333 0.00021701388888888888 0.00028935185185185184 0.49580439814814814
время 3.7679398148148144 2.7436342592592595 2.889467592592593 0.011863425925925925 0.015552662037037038 0.0010127314814814814 0.0036168981481481477 5.494502314814814
досадой 1.8372395833333333 1.3501157407407407 1.568504050925926 0.006944444444444444 0.008101851851851853 0.0007957175925925925 0.0007957175925925925 1.8331163194444444
хмурила 2.189670138888889 1.5347222222222223 1.8226996527777777 0.0078125 0.009259259259259259 0.00021701388888888888 0.0009403935185185185 2.319806134259259
брови 0.8453414351851852 0.7918836805555556 0.8051215277777778 0.00390625 0.004123263888888889 7.233796296296296e-05 0.00021701388888888888 0.8646556712962963
оглядываясь 3.130353009259259 1.6011284722222223 2.4483506944444446 0.010127314814814815 0.01273148148148148 0.001591435185185185 0.0016637731481481482 3.299045138888889
летнего 2.7582465277777777 1.5983072916666667 2.043258101851852 0.008391203703703703 0.011501736111111112 0.0009403935185185185 0.0027488425925925927 4.134765625
лесу 1.9616608796296298 1.212890625 1.5316840277777777 0.007306134259259259 0.008969907407407407 0.0010850694444444445 0.00043402777777777775 0.7699652777777778
ветром 2.7567274305555554 1.4476273148148149 1.7489872685185184 0.007667824074074074 0.011791087962962963 0.001736111111111111 0.0010127314814814816 2.1107494212962963
трепало 2.9785879629629632 1.6548755787037037 1.95703125 0.008029513888888888 0.012080439814814815 0.0010127314814814816 0.001736111111111111 2.742404513888889
сухие 4.269827313621612 3.187673014509355 3.3114417776345935 0.012520433610156548 0.016411022814051164 0.0014407932416953034 0.004809355908743795 7.284544733199695
стебли 2.1817129629629632 1.5490451388888888 1.6651475694444444 0.006727430555555556 0.008969907407407407 0.0010127314814814816 0.0007957175925925925 2.0285011574074074
растений 1.9181857638888888 1.3919270833333333 1.5918692129629628 0.006944444444444444 0.00853587962962963 0.00028935185185185184 0.0011574074074074073 2.0540364583333335
почерневшие 3.179470486111111 1.6457609953703705 2.428240740740741 0.010271990740740741 0.013527199074074075 0.0016637731481481482 0.0007233796296296297 2.5909288194444446
от 2.804600535671396 2.4496925913224086 2.523816438341401 0.011415902439061943 0.012722748963837467 0.0020224799541809853 0.004758356081180948 5.882533372170183
шкаф 1.3179976851851851 0.9658564814814815 1.0366030092592593 0.005135995370370371 0.006438078703703704 0.0007957175925925925 0.0005787037037037037 1.2690248842592593
орехового 2.3292100694444446 1.4956597222222223 1.695457175925926 0.00708912037037037 0.009765625 0.0005787037037037037 0.0008680555555555555 2.1413483796296298
дерева 1.5865885416666667 1.2401620370370372 1.2741608796296295 0.005859375 0.007233796296296297 0.0005787037037037037 0.00021701388888888888 1.3629918981481481
был 6.0193765936883095 4.9819501788028155 5.103950461998245 0.024763788545550922 0.028689348767293836 0.003769507608068696 0.0023865022279902183 5.655604607009538
явно 1.3960503472222223 1.1087239583333333 1.2190393518518519 0.00535300925925926 0.006221064814814815 0.0006510416666666666 0.0010127314814814816 1.4625289351851851
была 7.532335069444445 6.111038773148149 6.4295428240740735 0.029947916666666668 0.03501157407407408 0.0030381944444444445 0.004701967592592593 8.821903935185183
страшной 2.003616898148148 1.3223379629629628 1.7065248842592593 0.007378472222222222 0.008463541666666666 0.0005787037037037037 0.00028935185185185184 1.7417534722222223
лопоухая 3.0857928240740744 1.7573784722222223 2.619646990740741 0.010054976851851853 0.011935763888888888 0.0010127314814814816 0.0005063657407407408 2.9569589120370368
гнилыми 2.611834490740741 1.8543113425925926 2.273943865740741 0.008608217592592593 0.010054976851851853 0.00028935185185185184 0.00390625 4.83275462962963
привале 2.645479024943311 1.2503543083900226 1.7755102040816326 0.007794784580498866 0.011337868480725623 0.001417233560090703 0.00042517006802721087 1.597718253968254
качестве 1.6506799768518519 1.1210214120370372 1.3489583333333333 0.006872106481481482 0.007957175925925925 0.0005063657407407408 0.0 0.7059461805555556
примера 1.8309461805555556 1.2886284722222223 1.4365596064814816 0.006799768518518518 0.008391203703703703 0.0007233796296296297 0.00028935185185185184 1.6981336805555556
приводится 2.7875434027777777 1.5219184027777777 1.9874855324074074 0.00853587962962963 0.012152777777777778 0.0015190972222222222 0.0008680555555555555 2.323857060185185
жирность 2.5587384259259256 1.5819589120370372 1.8068576388888888 0.007595486111111111 0.010850694444444444 0.001591435185185185 0.0015190972222222222 2.5085358796296298
куриного 2.810763888888889 1.6961082175925926 2.236689814814815 0.008680555555555556 0.011067708333333334 0.0005787037037037037 0.0026041666666666665 3.786964699074074
только 4.414570357245132 3.548425418814433 3.697202236063383 0.017442398100420007 0.020965331471935855 0.0015094024436807943 0.0020791571210385645 4.864333506347843
мне 1.8590207677071402 1.4663181020904925 1.5037160831901488 0.007198000190912561 0.008711877147766323 0.001980717831233295 0.0006480586578846889 1.627311831806033
хотелось 3.428096064814815 2.3178985001431847 2.6534653613020236 0.01288510643375334 0.015686151680030545 0.0017256705803741887 0.0006458214012982054 2.563696186521573
сгущенки 2.272121993127148 1.7850801832760597 2.024341351660939 0.0078035509736540665 0.008877434135166094 0.000143184421534937 0.001145475372279496 2.3692726231386025
папа 1.3060567010309279 1.1837056128293242 1.2200028636884308 0.005441008018327606 0.005798969072164949 0.000572737686139748 0.0002147766323024055 1.4508877434135166
привозил 1.9922680412371134 1.4293384879725086 1.7058276059564719 0.00758877434135166 0.008805841924398625 0.0002147766323024055 0.0015034364261168386 2.1938717067583045
стоило 1.8200887743413514 1.3634020618556701 1.4891895761741123 0.006586483390607102 0.008089919816723941 0.0016466208476517755 0.000572737686139748 1.7925257731958761
журчание 2.3777488425925926 1.5126591435185184 1.8462818287037035 0.008174189814814815 0.010633680555555556 0.0008680555555555555 0.0013020833333333333 2.5747974537037037
водяных 2.0811631944444446 1.564597800925926 1.78125 0.006944444444444444 0.008174189814814815 0.00043402777777777775 0.0007233796296296297 2.1864149305555554
струй 1.2285879629629628 1.0685763888888888 1.0797164351851851 0.004991319444444444 0.005714699074074073 0.00036168981481481485 0.00036168981481481485 1.3775318287037037
