word IA_DWELL_TIME IA_FIRST_FIXATION_DURATION IA_FIRST_RUN_DWELL_TIME IA_FIRST_RUN_FIXATION_COUNT IA_FIXATION_COUNT IA_REGRESSION_IN IA_REGRESSION_OUT_FULL IA_REGRESSION_PATH_DURATION
промывать 0.24813673208958298 0.12506547919918592 0.2186407786614615 0.2124309104181875 0.2422315812208094 0.12746386333771353 0.03756535209449429 0.10336328102033042
манную 0.20657785475403134 0.14848024239968113 0.1810569269247573 0.16040701398924362 0.18592910558570236 0.15136333771353483 0.08139159620473763 0.13198956981487991
крупу 0.133663463423598 0.12596994108124598 0.13102019516249724 0.12138909166753573 0.1270079101536136 0.03983245729303548 0.10643516426773382 0.10524986120008978
перед 0.10662544507959008 0.11019585586949696 0.11164536852699145 0.11127333402857442 0.10736751167625065 0.0 0.04382624411024334 0.07435415064118542
тем 0.046526382690769676 0.05105484832762924 0.05010297048580026 0.05635922113135587 0.05237439593963447 0.0 0.006260892015749048 0.030658901331319512
как 0.15082610497499957 0.15614116953504065 0.15697252704554399 0.15896190575510633 0.15450446802192166 0.15932982917214192 0.05008713612599238 0.11708242893841313
варить 0.13855940807742034 0.12474824256891114 0.13657762406751922 0.13584017400890902 0.13748278934154048 0.06373193166885677 0.04382624411024334 0.08665244319375899
ее 0.2181635569013012 0.22658036587076621 0.22497900505613153 0.22475157546593566 0.21931103371939206 0.19021024967148487 0.2811592332020913 0.23144757371246683
нас 0.20072180402315004 0.1685808952711354 0.17840737798314968 0.18497385396957827 0.2016414243675927 0.1911957950065703 0.08765248822048667 0.09912834266702122
сказал 0.1440695820848891 0.10351363748711293 0.1213559653979834 0.12861463283822236 0.14402958883399478 0.10356438896189224 0.0 0.052532180319240826
что 0.3485125425806155 0.3577956709412081 0.35700022439221185 0.38150857381225517 0.3757862908668773 0.2389947437582129 0.11269605628348286 0.25099015349673043
русский 0.1199894060652367 0.10956138260894738 0.11517589249168361 0.11560865873098641 0.12177047055965014 0.03983245729303548 0.031304460078745246 0.07815888556438212
солдат 0.1255771041658841 0.12263558160559171 0.12403863370136113 0.12283419990167305 0.12569855025512272 0.03983245729303548 0.018782676047247145 0.07897193057909013
омоет 0.2335323856130776 0.15339403531117163 0.18146760701070647 0.1546265810526943 0.20164142436759272 0.3266261498028909 0.08139159620473763 0.11906373280920646
сапоги 0.2053732496138704 0.14723154502519523 0.1593902404547609 0.14017549871132104 0.1872384654841932 0.12746386333771353 0.25043568062996197 0.17621369306635198
в 0.6918755265355206 0.7179179575350287 0.7126074373456736 0.7377951609755812 0.7168141328549977 0.6918784063247237 0.7558998087978388 0.7218796387918209
индийском 0.1868986618702144 0.14106905473921885 0.16610022314938222 0.1546265810526943 0.17414486649928462 0.05576544021024968 0.2316530045827148 0.22618833372767636
знал 0.30624998501467277 0.25252710741427725 0.28521069581935315 0.2630096986129941 0.27889365837855357 0.19916228646517742 0.1690440844252243 0.20674629614295958
их 0.07851401621464671 0.059161256688481004 0.06566907051774508 0.06502987053617985 0.07725223401096083 0.08763140604467805 0.05008713612599238 0.05109948449235244
особенно 0.17033832288889328 0.12840658839037794 0.1469837275356832 0.15173636458441966 0.17938230609324804 0.11949737187910645 0.08765248822048669 0.11315139576050451
злило 0.19963050332686563 0.16282338791742468 0.1866474751915494 0.14451082341373303 0.15712318781890341 0.03983245729303548 0.08765248822048669 0.1373098837946197
то 0.24597798426414605 0.23629404154596037 0.2364987385278969 0.23121731746197283 0.23568478172835514 0.11949737187910645 0.13147873233073004 0.17199059517442203
я 0.17733703940713805 0.1819130795291844 0.18051192563344362 0.18303711097537356 0.18086039793742073 0.18273653088042047 0.14674369069902538 0.15408948581270632
никуда 0.14755816627792936 0.11292274094675268 0.1280460764755427 0.13150484930649703 0.1505763883264491 0.11153088042049936 0.13773962434647904 0.12717050203352806
волгограде 0.2672851831047152 0.1388416486117575 0.20997012975005058 0.1979798280768142 0.24746902081477287 0.13543035479632062 0.13147873233073 0.1515184374497111
себе 0.4118935607111094 0.37603075810578207 0.38084623315402444 0.40284254279457116 0.4326017116168571 0.3481438896189224 0.21732395275285618 0.3019831145255404
диетические 0.21439586138151137 0.14270923561489493 0.1719623501826891 0.17196787986234227 0.21080694365702873 0.11949737187910645 0.11269605628348286 0.12739547079973368
овощные 0.19680981901351854 0.14812250747617978 0.17306853686581034 0.1546265810526943 0.17545422639777547 0.07966491458607096 0.08765248822048669 0.13085288552247262
блюда 0.09149035673439994 0.08950122803071969 0.09229703738090175 0.09537714345306379 0.09689263248832378 0.007966491458607096 0.06260892015749049 0.06932590137546694
сытные 0.18111417184072875 0.14466665312084578 0.16041694066963388 0.14306571517959565 0.16236062741286686 0.20712877792378448 0.05634802814174143 0.11240939351407195
и 0.5819039124428184 0.6133890839103873 0.6081443312789879 0.6184540057377814 0.5931213504861045 0.42352993433305336 0.6697933608760694 0.6421567764934805
восхитительные 0.23790951518178113 0.14476789885391222 0.19096623996636986 0.18063852926716625 0.22913798223590082 0.11153088042049936 0.18156586845672237 0.19760151313772437
на 0.9355032128234317 0.9367410397178313 0.9477403103331998 0.9470673241660832 0.9416997381280204 0.7464684625492772 0.9176402246175693 0.9092079524770266
многие 0.14386086337248497 0.13350937333692578 0.1383726934754584 0.13873039047718366 0.14795766852946737 0.06373193166885677 0.07513070418898858 0.10577084150077647
настоящие 0.17948020249219368 0.1388011503185309 0.16340430710129647 0.15607168928683166 0.17152614670230285 0.07169842312746386 0.05634802814174143 0.11490378404463247
шедевры 0.1519830029808967 0.13737021062452545 0.14990485524380562 0.14017549871132104 0.14402958883399478 0.03983245729303548 0.03756535209449429 0.09183461845740763
вам 0.05703387901237134 0.05777756500323987 0.060429587485715995 0.05635922113135587 0.053683755838125326 0.06373193166885677 0.012521784031498095 0.03726982560139677
помогут 0.14066448537681048 0.11440767836506026 0.1280593242202507 0.1300597410723597 0.14272022893550393 0.07169842312746386 0.06260892015749049 0.08604068602249812
зоркий 0.18706563684013766 0.15428499776215618 0.17364481376060997 0.13873039047718366 0.15450446802192166 0.047798948751642575 0.06260892015749049 0.11876772127472537
глаз 0.0917885263235487 0.08786104715504361 0.0940921067888409 0.09248692698478912 0.09034583299586944 0.047798948751642575 0.02504356806299619 0.06862336733363188
терпение 0.20401955967913513 0.1547912264274883 0.18065949458351618 0.16040701398924362 0.18331038578872064 0.09559789750328515 0.10017427225198476 0.14493119410239236
придерживаются 0.233908079295405 0.14127154620535168 0.20980453294120008 0.20954069394991284 0.2317567020328825 0.09559789750328515 0.08139159620473763 0.14536929117342434
удалось 0.12232109225237986 0.09720940317484351 0.10457107285289909 0.11271844226271174 0.1309359898490862 0.09559789750328515 0.03756535209449429 0.058483985572540226
вскрыть 0.1607312987265208 0.12801510488918777 0.14454614250940417 0.13873039047718366 0.1584325477173943 0.10356438896189224 0.05008713612599238 0.0877220315383506
банку 0.12218989763315442 0.1099258672479865 0.11129430329222845 0.11127333402857442 0.12438919035663186 0.11153088042049936 0.05634802814174143 0.07599997477290017
об 0.05104067027048163 0.05050137165353279 0.04955981295277069 0.05202389642894388 0.054993115736616194 0.09559789750328515 0.04382624411024334 0.0384736058416198
острый 0.35147634829675395 0.2719797875941064 0.30880492914436913 0.28324121389091667 0.3273399746227154 0.12746386333771353 0.18782676047247146 0.22766049775916222
край 0.24884041231997397 0.23719175371248274 0.24041344708912218 0.23555264216438476 0.24615966091628202 0.20712877792378448 0.1565223003937262 0.19633063694968564
бампера 0.16856123213756674 0.14040083290098043 0.16171521965102162 0.14595593164787032 0.15581382792041254 0.047798948751642575 0.09391338023623573 0.12475110109170277
своего 0.1388575776665691 0.12553120957129146 0.13775667334653463 0.13150484930649703 0.1296266299505953 0.07169842312746386 0.20034854450396952 0.1830930011276921
иной 0.13100975408017418 0.12203485692273094 0.12337624646595922 0.10982822579443709 0.11522367106719582 0.11153088042049936 0.08765248822048669 0.10974528970374231
воскресеньям 0.20104979057121367 0.11695907083833416 0.17836101087667153 0.1979798280768142 0.22128182284495562 0.12746386333771353 0.012521784031498095 0.09720624110312412
музыканты 0.1769159440255145 0.14081931526432165 0.16679572974655424 0.15751679752096898 0.16890742690532115 0.07169842312746386 0.10017427225198476 0.1221422527678096
исполнявшие 0.22061567901115411 0.144491160516864 0.18484578191125622 0.17919342103302893 0.208188223860047 0.11949737187910645 0.03756535209449429 0.11179763634281108
сонату 0.1533545830909809 0.13573002974884937 0.13772355398476455 0.12861463283822236 0.14533894873248562 0.0 0.08765248822048669 0.11995176741264967
собирались 0.2339378962543199 0.1549667190314701 0.20275673275652378 0.18641896220371557 0.21604438325099218 0.1832293035479632 0.1690440844252243 0.1775911334068039
точки 0.12458121773812733 0.11724255889092015 0.12283971280528368 0.11560865873098641 0.11653303096568669 0.023899474375821288 0.2817401407087072 0.2260817695752632
ста 0.11012595605619634 0.11025660330933683 0.11251309580536795 0.10404779285788776 0.10474879187926894 0.09559789750328515 0.26921835667720906 0.17374298345854997
такие 0.23693748232115625 0.21246079598212397 0.22584092791028026 0.2254368845254235 0.2317567020328825 0.10356438896189227 0.043826244110243336 0.14887012092122048
микробы 0.1367167200164811 0.11600736094750976 0.12915888703101788 0.12427930813581038 0.132245349747577 0.06373193166885677 0.031304460078745246 0.08364891282389107
которые 0.22985297288298215 0.21125259690086465 0.21826321793728246 0.22977220922783548 0.23961286142382768 0.12746386333771353 0.07513070418898858 0.148424130209269
могут 0.10002397037583693 0.10102299245367886 0.10032517067397287 0.10404779285788776 0.10343943198077807 0.06373193166885677 0.0 0.05977854268333746
жить 0.20672693954860574 0.2033014319973814 0.2054327771875475 0.19653471984267687 0.20033206446910184 0.06373193166885678 0.13147873233073 0.14636388992928073
при 0.06023622039982883 0.05773031699447553 0.058157599268287445 0.06069454583376786 0.06023055533057964 0.015932982917214192 0.031304460078745246 0.04298087480665158
температуре 0.13286436892467937 0.11414443945908755 0.13104669065191332 0.14017549871132104 0.13879214924003133 0.03983245729303548 0.04382624411024334 0.08336474175078923
выше 0.1156778738061459 0.11222077053082548 0.11284428942306891 0.10260268462375044 0.10474879187926894 0.23102825229960575 0.07513070418898858 0.10610632123985503
установили 0.16239508503397077 0.11982095022634509 0.17169739528852837 0.18063852926716625 0.17152614670230285 0.05576544021024968 0.006260892015749048 0.08848771470754163
камеру 0.1204664774078747 0.11712106401124044 0.11908397718055487 0.12283419990167305 0.12438919035663186 0.07966491458607096 0.04382624411024334 0.07604733661841714
новый 0.1504146309419743 0.13115372261424693 0.1417442445036541 0.1343950657747717 0.14402958883399478 0.07169842312746386 0.06260892015749049 0.10189111698884457
штатив 0.12623904065379432 0.12424876361911677 0.13588211747034726 0.12283419990167305 0.11522367106719582 0.015932982917214192 0.05634802814174143 0.09272265306085083
приступили 0.19160974137876452 0.14309396940054733 0.18684619136216996 0.1820836375013036 0.18985718528117493 0.09559789750328515 0.08139159620473763 0.14269729372217518
к 0.12920650119010194 0.14021539820600767 0.13760119142629038 0.1418522864056756 0.13369768414371502 0.06299612486256001 0.21778630770710145 0.16922066044173728
появилась 0.2479747983374556 0.13705624447497514 0.1752570096617031 0.16447417427707345 0.22159228962501015 0.126149802890933 0.25405021622668306 0.21882149161738063
сидела 0.1267494946947638 0.10698229542655978 0.11870197777902515 0.12299807815502883 0.13476957965497693 0.07095926412614981 0.05576712063512554 0.08367715090017008
кресле 0.10069254651645396 0.09848516899617675 0.10481724872749948 0.10011471477734904 0.09718960071272376 0.015768725361366625 0.030981733686180856 0.07059942234010241
молодая 0.17926472117055112 0.13275424021305163 0.14725155049828592 0.14445123132160365 0.1788288653114117 0.18134034165571616 0.030981733686180856 0.09493071600816139
мурка 0.14536412992792105 0.13231335157751292 0.14217752770041958 0.13300954963276376 0.1399530250263222 0.03153745072273325 0.12392693474472342 0.11548087429804071
урчала 0.1570440167784024 0.14177909697991284 0.15089645576393665 0.14016060068828864 0.14513647039766747 0.08672798948751642 0.06196346737236171 0.10252032968564392
у 0.1109222727412274 0.11683567161013013 0.11712306429315578 0.10877928335644553 0.10374494010773501 0.11819504411488643 0.13077400326941593 0.1270559952474735
нее 0.09589429082699398 0.09658133170635035 0.09578365258349457 0.09153345351071913 0.09200615534137847 0.08672798948751642 0.11773058800748726 0.110871639022987
никак 0.13593877404099902 0.10465760989371913 0.12590001012018434 0.13300954963276376 0.14513647039766747 0.07884362680683311 0.0433744271606532 0.05438116398245579
суметь 0.1738172549942023 0.12218627322180484 0.13370771186728875 0.13157933942165875 0.17364541994006646 0.14191852825229961 0.0867488543213064 0.09818452362182219
испечь 0.19148758406461222 0.1490537594663021 0.16584974517211892 0.15017207216602357 0.17494128128290276 0.05519053876478317 0.11773058800748726 0.13248817123667112
такой 0.324746459020955 0.24870022745845516 0.2669654784259111 0.2645292969622931 0.3204017170162793 0.2216655716162943 0.20538307622797394 0.22116529263740994
торт 0.12204566962157855 0.11277396886613687 0.11175305766825214 0.10583555562176898 0.11921924354094114 0.047306176084099864 0.21687213580326598 0.17314709494686953
тогда 0.32081258774869736 0.23116425773726154 0.2503691272372129 0.2644548068471314 0.33912421370913315 0.334592641261498 0.13773962434647904 0.19090770563799236
речи 0.13860053703724312 0.10394283589367904 0.11828242033837472 0.1258584985772388 0.14513647039766747 0.10249671484888304 0.018589040211708513 0.03597937806654218
ученого 0.19184169887564248 0.1365619147927044 0.15372846848832716 0.14588144153270863 0.1853081720255933 0.14191852825229961 0.11773058800748726 0.12761331901356346
прозвучало 0.17524551806535768 0.1319726649045966 0.1640141813692732 0.16018354364375847 0.17105369725439382 0.03153745072273325 0.06815981410959789 0.11772689996173215
неявное 0.18069888615522367 0.13147833522232588 0.14243975110082613 0.12728870878834378 0.16327852919737593 0.18134034165571616 0.012392693474472343 0.08487242716641281
сопоставление 0.27132867012490114 0.14653535013905805 0.21166672880814957 0.1902179580769632 0.2475095164817365 0.08672798948751642 0.12392693474472342 0.16277631557799868
с 0.34231577930064916 0.3603577098730107 0.35736173759058487 0.3575078587071496 0.3467711454874328 0.2581718134034165 0.36242173884980317 0.3307969586696693
другим 0.19560711969959757 0.14300156092390665 0.15435124906429265 0.13586997005497373 0.17623714262573908 0.15768725361366623 0.0867488543213064 0.12410951897820484
знаменитым 0.2753832847111976 0.14718332283068317 0.19408464981089185 0.1687648049103884 0.2488053778245728 0.18134034165571616 0.1920867488543213 0.1945956635022254
злые 0.1542371650748612 0.12001669197694019 0.12091878982261815 0.12138909166753573 0.15581382792041254 0.11949737187910645 0.16278319240947525 0.11971890500552454
подсолнечным 0.24236416884366335 0.1495264483080342 0.2087579611092651 0.1965347198426769 0.22390054264193734 0.06373193166885677 0.18782676047247146 0.25256493486016973
люблю 0.11271406809000739 0.09314607442111099 0.11023448371558538 0.11849887519926106 0.12046111066115928 0.05576544021024968 0.0 0.03315723868233975
салат 0.13793921533199097 0.11496790475469447 0.12084592722672394 0.12572441636994772 0.14272022893550393 0.07169842312746386 0.03756535209449429 0.08034147727862255
из 0.3318089604946298 0.3196666656176892 0.3260155068740005 0.31798279551976927 0.32194220524526335 0.3254880795945185 0.34894889989817657 0.3172456701965826
картошки 0.17827559735203274 0.13079598769074557 0.1558332210006527 0.15751679752096898 0.18331038578872064 0.11949737187910645 0.05634802814174143 0.0970799428484122
зеленью 0.184370183754233 0.15545269855018895 0.16864379013332556 0.14595593164787032 0.16497934720984858 0.015932982917214192 0.08765248822048669 0.11950182988023844
заправленный 0.21276189203297624 0.15037016275025442 0.19474847108051477 0.18786407043785291 0.21080694365702873 0.10356438896189224 0.05008713612599238 0.12372098095170864
пахучим 0.19154414406915177 0.15736286804737548 0.1758571871268523 0.15318147281855699 0.16628870710833946 0.07169842312746386 0.06886981217323952 0.12330656480343515
попадались 0.29461540764608884 0.156357160432249 0.21639528593344903 0.19075428690612758 0.2566345401042089 0.10356438896189224 0.35060995288194674 0.31312494799453716
уши 0.10730527174284922 0.10204894921541866 0.10434586119286243 0.09393203521892646 0.09820199238681462 0.047798948751642575 0.15652230039372622 0.12188570943792601
еще 0.39112208347875516 0.33712233601948816 0.3555457039680819 0.3096554087272619 0.33925919926567866 0.254188567674113 0.34370360808106887 0.35184276843821266
увижу 0.1170017467819663 0.10045601634850687 0.11365902572261326 0.11560865873098641 0.11784239086417755 0.023899474375821288 0.06886981217323952 0.08453300060687452
здесь 0.25145237792091696 0.22497476858913407 0.24149976215518132 0.2398879668667968 0.25139710051024544 0.1433968462549277 0.08139159620473763 0.16672553668111872
хоть 0.1093507151244096 0.10501882405203376 0.11098960516394357 0.10982822579443709 0.10998623147323239 0.10356438896189224 0.02504356806299619 0.07137430119407596
соринку 0.1466517307269172 0.1317611970126455 0.15333602112318748 0.13584017400890902 0.132245349747577 0.015932982917214192 0.10017427225198476 0.10628787498100341
тебе 0.23245301170035912 0.21782007011910673 0.2282255219577271 0.21532112688646216 0.22520990254042822 0.19916228646517736 0.10643516426773382 0.18337322538033418
берегу 0.1283083376024866 0.10517406750940228 0.10771078834870412 0.10982822579443709 0.1296266299505953 0.10356438896189224 0.05634802814174143 0.07340691373084599
озера 0.30976412660106867 0.23947122907409255 0.25742301056996936 0.24448871961221358 0.29246824671392824 0.14112070583818284 0.16674416490923485 0.1845958537019364
появляются 0.21873721059951703 0.13715421972731706 0.17610889427630508 0.16474233869165564 0.20426014416457441 0.167296320630749 0.08139159620473763 0.11722056765450431
русалки 0.16890114546919632 0.14027258830576295 0.154561437508681 0.14451082341373303 0.1597419076158851 0.031865965834428384 0.16278319240947525 0.1719392865084453
рукавом 0.1835710892553144 0.11947671473391926 0.14495682259535336 0.14017549871132104 0.17545422639777547 0.15932982917214192 0.04382624411024334 0.10452759305595596
рубашки 0.16597312010375567 0.13710022200301497 0.15258752354718333 0.14017549871132104 0.1505763883264491 0.031865965834428384 0.07513070418898858 0.10983211975385677
виднелся 0.17553243713186434 0.14103530616153004 0.16689508783186452 0.15318147281855699 0.16236062741286686 0.06373193166885677 0.02504356806299619 0.10148064766103079
тонкий 0.30830139178801613 0.264825089124079 0.2951200088609657 0.28324121389091667 0.2972246969574256 0.13543035479632062 0.07513070418898858 0.19401385333981377
ремешок 0.16438685788948434 0.1395031207344581 0.1535811044002862 0.14451082341373303 0.15188574822493994 0.05576544021024968 0.06260892015749049 0.10402634685756801
мужских 0.17707695560365483 0.16019774857323538 0.16412630918788457 0.1343950657747717 0.14795766852946737 0.05576544021024968 0.18782676047247146 0.21944321756196766
вторичном 0.2506353932466494 0.132908648654065 0.19290041069374342 0.18641896220371557 0.23961286142382768 0.2628942181340342 0.05008713612599238 0.10534853171158347
рынке 0.19145469319240713 0.1335768704923034 0.14053869973522265 0.12427930813581038 0.16890742690532115 0.13543035479632062 0.13147873233073 0.10648126918353103
жилья 0.17466774532333298 0.1202799308829129 0.1360477142791977 0.13150484930649703 0.1636699873113577 0.11949737187910645 0.06886981217323952 0.09164517107533973
розетки 0.22229139210217003 0.14395118327384307 0.1638282349319537 0.148846148116145 0.20164142436759272 0.13543035479632062 0.13147873233073 0.127312587570079
заклеивают 0.24919225243516954 0.15518945964421624 0.19613948427485872 0.1690776633940676 0.22390054264193734 0.1433968462549277 0.11269605628348286 0.15501926719750728
обоями 0.19066156208527152 0.135372294825348 0.1500704520526561 0.13584017400890902 0.17283550660079375 0.09559789750328515 0.09391338023623573 0.11657723591956544
во 0.026733885363076196 0.029266766571734583 0.0296948197630675 0.02601194821447194 0.02356847817283551 0.023899474375821288 0.02504356806299619 0.027051507431110188
время 0.3106211511915933 0.2560032109162245 0.26458395730893786 0.2369977503985221 0.2815123781755353 0.11153088042049933 0.3130446007874524 0.29978469484059017
досадой 0.1514582245039949 0.12597669079678375 0.14362542425219554 0.13873039047718366 0.14664830863097653 0.08763140604467805 0.06886981217323952 0.10001637727046443
хмурила 0.18051186927064833 0.14320196484915151 0.16690171170421855 0.15607168928683166 0.16759806700683028 0.023899474375821288 0.08139159620473763 0.12657058532364643
брови 0.06968819637584395 0.07388913599187696 0.07372369930023227 0.07803584464341583 0.07463351421397912 0.007966491458607096 0.018782676047247145 0.0471763449553633
оглядываясь 0.2580598160164531 0.14939820371281673 0.2241915836941295 0.2023151527792262 0.23044734213439164 0.1752628120893561 0.1440005163622281 0.17999869388724996
летнего 0.22738412868483054 0.14913496480684402 0.18709789851162273 0.16763255515993028 0.208188223860047 0.10356438896189224 0.23791389659846385 0.22559631065871422
лесу 0.16171525837071166 0.11317248042164986 0.14025387322399982 0.14595593164787032 0.16236062741286686 0.11949737187910645 0.03756535209449429 0.04200995697355367
ветром 0.22725889745738806 0.1350753073416865 0.1601519857754731 0.15318147281855699 0.21342566345401046 0.1911957950065703 0.08765248822048669 0.1151642741949758
трепало 0.2455486200557719 0.15441324235737364 0.17920224266563198 0.16040701398924362 0.2186631030479739 0.11153088042049936 0.15026140837797716 0.14962791044949203
сухие 0.351995716686265 0.2974356091054637 0.30322346309430986 0.25012290869001685 0.2970492157339165 0.15867279894875164 0.4162525011295424 0.3974509236271932
стебли 0.1798558961745211 0.14453840852562833 0.152474917717165 0.1343950657747717 0.16236062741286686 0.11153088042049936 0.06886981217323952 0.11067673933224276
растений 0.15813125990914376 0.12987802637760998 0.14576493502254367 0.13873039047718366 0.15450446802192166 0.031865965834428384 0.10017427225198476 0.11206996695453368
почерневшие 0.262108959037093 0.1535627781996157 0.22235014717971222 0.20520536924750088 0.24485030101779115 0.1832293035479632 0.06260892015749049 0.1413632684067805
от 0.23120545705043968 0.22857608189567463 0.23110186197955027 0.22805749483495158 0.23028927840204977 0.22273324572930356 0.411838436921565 0.32095599761796856
шкаф 0.10865299828580152 0.09012220186019378 0.0949200908330933 0.10260268462375044 0.11653303096568669 0.08763140604467805 0.05008713612599238 0.0692390713253525
орехового 0.1920152520200068 0.13955711845876023 0.15525032023349902 0.14162060694545833 0.17676358629626632 0.06373193166885677 0.07513070418898858 0.11683377924944906
дерева 0.1307950719759871 0.11571712317938602 0.11667288764369192 0.11705376696512373 0.1309359898490862 0.06373193166885677 0.018782676047247145 0.07436599110256466
был 0.496224934282579 0.4648561440337596 0.46736063578155634 0.4947105678650911 0.5192941748849895 0.4151312662510135 0.20655313106399456 0.3085745722010009
явно 0.11508749801963139 0.10345289004727305 0.1116254969099294 0.10693800932616243 0.11260495127021411 0.07169842312746386 0.08765248822048669 0.07979681605517738
была 0.6209500961858209 0.5702092189145679 0.5887430225699231 0.5982748089328547 0.6337301908695772 0.334592641261498 0.40695798102368813 0.48133054234806116
страшной 0.16517402560483702 0.12338480003028325 0.15626377270366393 0.14740103988200767 0.15319510812343082 0.06373193166885677 0.02504356806299619 0.0950315430298032
лопоухая 0.25438636667814063 0.16397758927438194 0.23987691342844666 0.2008700445450889 0.21604438325099218 0.11153088042049936 0.04382624411024334 0.16133417993310345
гнилыми 0.2153142237160895 0.17302220809498256 0.20822142744858954 0.17196787986234227 0.1820010258902298 0.031865965834428384 0.3380881688504486 0.263679181274819
привале 0.2180878094045384 0.11666814432372695 0.16258064885123447 0.1557177852294919 0.20522212286550648 0.15607820000536352 0.03679871225583114 0.08717285966295144
качестве 0.1360786370957028 0.10460034168869256 0.12352197165774764 0.13728528224304637 0.14402958883399478 0.05576544021024968 0.0 0.03851702086667703
примера 0.1509394094188761 0.12023943258968633 0.13154348107846475 0.13584017400890902 0.15188574822493994 0.07966491458607096 0.02504356806299619 0.09265161029257538
приводится 0.22979930235693535 0.1420072651989677 0.181990892926674 0.17052277162820495 0.21997246294646478 0.167296320630749 0.07513070418898858 0.1267916072693923
жирность 0.21093709414738593 0.1476095290953099 0.16545108365868838 0.15173636458441966 0.19640398477362925 0.1752628120893561 0.13147873233073 0.13686783990312798
куриного 0.23171355111927028 0.1582605802138978 0.2048101331862697 0.17341298809647962 0.20033206446910184 0.06373193166885677 0.22539211256696573 0.20661999788824764
только 0.363928033296137 0.3310967188310662 0.338546935462041 0.34844986070348466 0.37948489511622263 0.16622864651773983 0.1799522364939005 0.26540215150541707
мне 0.1532538202133284 0.1368193085841908 0.13769289296737325 0.1437957183081805 0.1576901271563943 0.21813403416557162 0.05608984702768993 0.08878751030699959
хотелось 0.28260513659517755 0.21627862992743155 0.24297360789762248 0.25740804195283284 0.2839286196376988 0.19004599211563733 0.05589621119215129 0.13987743291473304
сгущенки 0.18730902929445517 0.16656238240186333 0.18536572174737478 0.15589291301044353 0.16068680651170328 0.015768725361366625 0.09914154779577874 0.12926951880731158
папа 0.10766860829375006 0.11044928333329623 0.11171372415819118 0.10869597604397896 0.10496476876974166 0.0630749014454665 0.018589040211708513 0.07916166278325304
привозил 0.16423844935583384 0.1333688122504693 0.15619992403715868 0.15160228237712856 0.15939094516886695 0.023653088042049932 0.13012328148195962 0.11969949641419156
стоило 0.15004434734703762 0.1272164117454514 0.13636272379640482 0.13157933942165875 0.1464323317405038 0.18134034165571616 0.04957077389788937 0.09780172272609738
журчание 0.1960166879063829 0.1411433016101342 0.16906109409162876 0.1632972304575183 0.19247590507815668 0.09559789750328515 0.11269605628348286 0.14048312744425678
водяных 0.17156678159618607 0.1459895973662471 0.16310623284536563 0.13873039047718366 0.14795766852946737 0.047798948751642575 0.06260892015749049 0.11929264839587181
струй 0.10128224604204462 0.09970679792381533 0.09886791875608866 0.09971246815547577 0.10343943198077807 0.03983245729303548 0.031304460078745246 0.07515930201497392
мы 0.1850104798925803 0.18052239458196853 0.18062760439393546 0.18016179253013123 0.18675251748062963 0.17452365308804207 0.04376169883173046 0.11936080225432621
